original_filepath,filename,label,aug_method,audio,sample_rate,duration
Audios/Mario/BetoM-02_5.mp3,BetoM-02_5.mp3,Mario,volume_up,[0.         0.         0.         ... 0.001262   0.00150234 0.00122337],16000,1.8978125
Audios/Mario/BetoM-02_5.mp3,BetoM-02_5.mp3,Mario,volume_down,[0.         0.         0.         ... 0.00042067 0.00050078 0.00040779],16000,1.8978125
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,original,"[ 0.00033589  0.00040184  0.00043468 ... -0.00029553 -0.0002309
 -0.00013517]",48000,2.3
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,noise,"[-0.0178675  -0.02101021  0.01121631 ... -0.02513747  0.01634281
 -0.00140022]",48000,2.3
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,time_stretch_longer,"[ 3.7915760e-04  4.4988448e-04  4.8485189e-04 ... -6.5164539e-05
 -2.5326417e-05  2.8962380e-05]",48000,1.9166666666666667
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,time_stretch_slower,"[3.6395344e-04 4.2591928e-04 4.5561747e-04 ... 5.8664195e-05 5.6111621e-05
 4.4447315e-05]",48000,2.875
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,pitch_shift_alto,"[3.1625567e-04 4.3203123e-04 4.4021950e-04 ... 8.4284591e-05 4.7605830e-05
 4.9153547e-05]",48000,2.3
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,pitch_shift_bajo,"[ 3.4308381e-04  4.3498934e-04  4.4270381e-04 ... -6.1728191e-05
 -8.0842219e-05 -4.9373648e-05]",48000,2.3
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,volume_up,"[ 0.00050384  0.00060275  0.00065203 ... -0.00044329 -0.00034635
 -0.00020276]",48000,2.3
Audios/Mario/Mario-03_5.mp3,Mario-03_5.mp3,Mario,volume_down,"[ 1.67946448e-04  2.00918177e-04  2.17342429e-04 ... -1.47764105e-04
 -1.15451476e-04 -6.75866977e-05]",48000,2.3
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,original,"[-0.00241276 -0.00336796 -0.00296833 ...  0.00059666  0.00067671
  0.00057497]",48000,1.96
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,noise,"[ 0.01216622 -0.03855254 -0.00637458 ... -0.01240616 -0.00361583
  0.00720271]",48000,1.96
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,time_stretch_longer,"[-2.3341195e-03 -3.2699113e-03 -2.8959524e-03 ...  1.9277188e-04
  6.5568429e-06 -1.6506997e-04]",48000,1.6333333333333333
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,time_stretch_slower,"[-0.00242692 -0.00339713 -0.00297192 ... -0.00054105 -0.00068954
 -0.00066732]",48000,2.45
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,pitch_shift_alto,"[-2.2390622e-03 -3.4405885e-03 -2.7990653e-03 ...  4.5445486e-05
  1.7957043e-04  2.2939393e-04]",48000,1.96
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,pitch_shift_bajo,"[-0.00225906 -0.0033076  -0.0029759  ... -0.00143598 -0.00099596
 -0.00043723]",48000,1.96
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,volume_up,"[-0.00361915 -0.00505195 -0.00445249 ...  0.00089499  0.00101507
  0.00086245]",48000,1.96
Audios/Mario/Mario-03_4.mp3,Mario-03_4.mp3,Mario,volume_down,"[-0.00120638 -0.00168398 -0.00148416 ...  0.00029833  0.00033836
  0.00028748]",48000,1.96
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,original,"[ 0.          0.          0.         ... -0.0016892  -0.0016768
 -0.00120907]",16000,1.7378125
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,noise,"[-0.03802693 -0.0257632   0.02769013 ... -0.04229597  0.02847656
  0.00884627]",16000,1.7378125
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,time_stretch_longer,"[2.0756072e-08 2.6837391e-08 3.2765609e-08 ... 8.9039787e-04 8.3875225e-04
 8.4387913e-04]",16000,1.4481875
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,time_stretch_slower,"[-3.1515558e-11 -3.1697759e-11 -3.3928849e-11 ... -1.5994885e-04
 -1.7393319e-04 -1.7532473e-04]",16000,2.17225
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,pitch_shift_alto,"[-9.7975846e-12 -2.0592306e-11 -2.9488016e-11 ... -1.0444206e-04
 -5.8044756e-05 -1.5785332e-05]",16000,1.7378125
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,pitch_shift_bajo,"[1.2100008e-08 1.6335113e-08 1.8705444e-08 ... 4.2573171e-04 3.7047395e-04
 1.2476086e-04]",16000,1.7378125
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,volume_up,[ 0.         0.         0.        ... -0.0025338 -0.0025152 -0.0018136],16000,1.7378125
Audios/Mario/BetoM-02_4.mp3,BetoM-02_4.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.0008446  -0.0008384
 -0.00060453]",16000,1.7378125
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,original,[0.00021889 0.00025525 0.00029022 ... 0.00078503 0.00053077 0.00023626],48000,2.38
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,noise,"[ 0.03930178 -0.00082097  0.0146019  ...  0.02208646 -0.02331011
 -0.0133804 ]",48000,2.38
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,time_stretch_longer,[0.00023848 0.00027949 0.00031787 ... 0.00043089 0.00041885 0.00044205],48000,1.9833333333333334
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,time_stretch_slower,[0.00020033 0.00023571 0.00027003 ... 0.00013461 0.00017931 0.000185  ],48000,2.975
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,pitch_shift_alto,"[ 1.8748871e-04  2.5597177e-04  2.8151940e-04 ... -6.8211353e-05
 -1.5457081e-04 -1.6845805e-04]",48000,2.38
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,pitch_shift_bajo,"[ 0.00021835  0.00027247  0.00028739 ... -0.00050012 -0.00061791
 -0.00034639]",48000,2.38
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,volume_up,[0.00032833 0.00038288 0.00043533 ... 0.00117755 0.00079616 0.0003544 ],48000,2.38
Audios/Mario/Mario-02_3.mp3,Mario-02_3.mp3,Mario,volume_down,[0.00010944 0.00012763 0.00014511 ... 0.00039252 0.00026539 0.00011813],48000,2.38
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,original,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -7.046114e-05 -7.484514e-06
  1.943220e-05]",16000,1.7978125
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,noise,"[-0.03582531  0.02325306  0.00247821 ... -0.0164246   0.02008881
  0.05146981]",16000,1.7978125
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,time_stretch_longer,"[ 4.7888176e-11  2.0993417e-10  2.9349093e-10 ...  1.0725731e-04
  1.3897435e-06 -7.8165875e-05]",16000,1.4981875
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,time_stretch_slower,"[ 0.0000000e+00  2.6251056e-12  1.2851564e-12 ... -1.9054142e-04
 -1.8017863e-04 -1.4580003e-04]",16000,2.24725
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,pitch_shift_alto,"[1.9481996e-13 3.2882690e-12 2.8079978e-12 ... 2.2501008e-04 2.0483875e-04
 2.8964638e-04]",16000,1.7978125
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,pitch_shift_bajo,"[ 3.0300942e-11  1.1993667e-10  1.5916099e-10 ... -1.7205627e-04
 -1.6891501e-04 -1.5016267e-04]",16000,1.7978125
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0569171e-04
 -1.1226771e-05  2.9148301e-05]",16000,1.7978125
Audios/Mario/AleM-01_2.mp3,AleM-01_2.mp3,Mario,volume_down,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -3.523057e-05 -3.742257e-06
  9.716100e-06]",16000,1.7978125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,original,"[ 0.          0.          0.         ... -0.00129343 -0.00139717
 -0.00096492]",16000,2.1778125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,noise,"[-0.04733995  0.01632471 -0.01078279 ...  0.01174458 -0.04169
  0.03635106]",16000,2.1778125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,time_stretch_longer,"[8.3758046e-08 9.1224486e-08 8.8788525e-08 ... 7.8483186e-05 6.4161963e-05
 6.2872205e-05]",16000,1.814875
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,time_stretch_slower,"[2.0710522e-11 2.3131799e-11 2.1427513e-11 ... 1.3000320e-04 1.2756335e-04
 1.1943791e-04]",16000,2.72225
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,pitch_shift_alto,"[ 1.1594482e-11  9.6884497e-12 -1.8794428e-12 ... -1.6150549e-05
 -5.4577235e-05 -6.8763940e-05]",16000,2.1778125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,pitch_shift_bajo,"[ 4.8519563e-08  5.7185446e-08  5.2164285e-08 ... -6.8858280e-05
 -8.0446662e-05 -3.2383214e-05]",16000,2.1778125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,volume_up,"[ 0.          0.          0.         ... -0.00194014 -0.00209575
 -0.00144738]",16000,2.1778125
Audios/Mario/BetoM-01_1.mp3,BetoM-01_1.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.00064671 -0.00069858
 -0.00048246]",16000,2.1778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.2061103e-05
 -1.3136488e-04 -1.3205232e-04]",16000,1.5778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,noise,"[ 0.02899809  0.02547692 -0.02773596 ...  0.00142317  0.00747558
  0.02101204]",16000,1.5778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,time_stretch_longer,"[-9.6350838e-09 -1.3664741e-08 -1.5700937e-08 ... -4.7356403e-04
 -4.6750851e-04 -4.3454106e-04]",16000,1.314875
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,time_stretch_slower,"[-7.8815348e-15  6.4901999e-12  2.5591189e-11 ... -1.4723267e-04
 -1.4707647e-04 -1.5747650e-04]",16000,1.97225
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,pitch_shift_alto,"[-1.3708079e-11  2.5823840e-11  2.5570830e-11 ...  4.5575842e-05
  2.5000892e-05 -2.6410336e-05]",16000,1.5778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,pitch_shift_bajo,"[-5.6058544e-09 -8.2709484e-09 -9.1955208e-09 ... -2.3649270e-06
 -7.7670916e-07  6.1273504e-06]",16000,1.5778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.3091658e-05
 -1.9704732e-04 -1.9807847e-04]",16000,1.5778125
Audios/Mario/BetoM-03_3.mp3,BetoM-03_3.mp3,Mario,volume_down,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -3.103055e-05 -6.568244e-05
 -6.602616e-05]",16000,1.5778125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,original,"[ 0.          0.          0.         ... -0.00095749 -0.00070145
 -0.00045484]",16000,1.6378125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,noise,"[ 0.00538757  0.05290611  0.007041   ... -0.04988445 -0.00126259
  0.01765053]",16000,1.6378125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,time_stretch_longer,"[-2.4884340e-08 -2.0193745e-08 -5.8761898e-09 ... -5.8371859e-04
 -6.0478551e-04 -6.1696430e-04]",16000,1.364875
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,time_stretch_slower,"[-1.6421822e-10 -1.5460579e-10 -1.5262228e-10 ... -3.2698936e-05
 -2.4372917e-05  1.8274979e-05]",16000,2.04725
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,pitch_shift_alto,"[-7.8993694e-11 -7.6042124e-11 -1.1243751e-10 ...  9.3123643e-05
  3.7887882e-04  5.1820494e-04]",16000,1.6378125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,pitch_shift_bajo,"[-1.4419296e-08 -1.3588600e-08 -4.4437458e-09 ... -1.6368674e-04
 -1.0627440e-04 -3.9312537e-05]",16000,1.6378125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,volume_up,"[ 0.          0.          0.         ... -0.00143624 -0.00105218
 -0.00068226]",16000,1.6378125
Audios/Mario/BetoM-03_2.mp3,BetoM-03_2.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.00047875 -0.00035073
 -0.00022742]",16000,1.6378125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,original,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.9576735e-04 9.1481910e-05
 8.0837090e-05]",16000,1.6778125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,noise,"[ 0.01208805  0.00433701 -0.01436037 ...  0.00081329 -0.0207798
  0.00290386]",16000,1.6778125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,time_stretch_longer,"[ 2.0257350e-11  1.3514426e-10  9.8255099e-11 ...  2.2949827e-05
 -1.4433533e-05 -6.6049623e-05]",16000,1.3981875
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,time_stretch_slower,"[ 0.0000000e+00  2.5653321e-12 -1.7166812e-12 ... -2.0008963e-06
  5.3444321e-05  1.0809101e-05]",16000,2.09725
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,pitch_shift_alto,"[ 5.8686373e-15  3.2078023e-12 -2.3263210e-12 ... -6.4396459e-05
 -1.1095345e-04 -8.3553605e-05]",16000,1.6778125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,pitch_shift_bajo,"[1.1738301e-11 7.3007336e-11 9.4688812e-11 ... 7.4111340e-06 3.1239953e-05
 3.5644378e-05]",16000,1.6778125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,volume_up,[0.         0.         0.         ... 0.00029365 0.00013722 0.00012126],16000,1.6778125
Audios/Mario/AleM-01_3.mp3,AleM-01_3.mp3,Mario,volume_down,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.7883676e-05 4.5740955e-05
 4.0418545e-05]",16000,1.6778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,original,"[ 0.          0.          0.         ...  0.00137886 -0.00120315
  0.00196963]",16000,1.8778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,noise,"[ 0.00645742 -0.01488789  0.00666425 ... -0.00572038 -0.02837904
 -0.00293327]",16000,1.8778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,time_stretch_longer,"[-5.2433429e-11 -2.9291715e-11  2.6972469e-11 ... -7.0134830e-04
  1.1964452e-03 -5.8052788e-04]",16000,1.564875
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,time_stretch_slower,"[ 0.0000000e+00  1.9798824e-12  6.1743443e-13 ...  4.0426478e-04
  1.0714374e-04 -6.5150316e-04]",16000,2.34725
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,pitch_shift_alto,"[ 2.3515396e-13  1.9442833e-12  4.4108918e-12 ... -8.0840872e-04
  2.5345589e-04 -4.6298289e-04]",16000,1.8778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,pitch_shift_bajo,"[-3.8392893e-11 -2.2105116e-11  3.2546861e-11 ...  1.7902687e-03
 -1.9218186e-03 -6.1791256e-04]",16000,1.8778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,volume_up,"[ 0.          0.          0.         ...  0.00206829 -0.00180473
  0.00295445]",16000,1.8778125
Audios/Mario/AleM-03_1.mp3,AleM-03_1.mp3,Mario,volume_down,"[ 0.          0.          0.         ...  0.00068943 -0.00060158
  0.00098482]",16000,1.8778125
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,original,"[-8.7464915e-04 -1.1193883e-03 -1.1204798e-03 ... -6.4068896e-05
 -4.0694704e-05 -2.0548294e-05]",48000,2.12
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,noise,"[-0.03856447 -0.00594707 -0.01865272 ...  0.00818115 -0.01227541
  0.02104514]",48000,2.12
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,time_stretch_longer,"[-0.00085076 -0.00109305 -0.00109866 ...  0.00017379  0.00013363
  0.00010712]",48000,1.7666666666666666
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,time_stretch_slower,"[-8.7671931e-04 -1.1211989e-03 -1.1176080e-03 ...  1.6437334e-05
  5.6014305e-06  2.4872890e-05]",48000,2.65
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,pitch_shift_alto,"[-7.9645927e-04 -1.1575202e-03 -1.0801598e-03 ... -6.3236213e-05
 -6.9669259e-05 -1.2670807e-04]",48000,2.12
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,pitch_shift_bajo,"[-0.00081694 -0.0011068  -0.00108287 ...  0.00017912  0.00024023
  0.000248  ]",48000,2.12
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,volume_up,"[-1.3119737e-03 -1.6790824e-03 -1.6807197e-03 ... -9.6103344e-05
 -6.1042054e-05 -3.0822441e-05]",48000,2.12
Audios/Mario/Mario-02_2.mp3,Mario-02_2.mp3,Mario,volume_down,"[-4.3732458e-04 -5.5969413e-04 -5.6023989e-04 ... -3.2034448e-05
 -2.0347352e-05 -1.0274147e-05]",48000,2.12
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.8475990e-05
 -5.8613201e-05 -4.6298912e-05]",16000,2.7778125
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,noise,"[ 0.03691365 -0.04405948 -0.03231216 ...  0.00421517  0.01236118
  0.02106314]",16000,2.7778125
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,time_stretch_longer,"[-3.2684598e-11 -1.2172770e-10 -8.8236564e-11 ... -2.7534297e-05
 -4.5383968e-05 -2.1733700e-05]",16000,2.314875
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,time_stretch_slower,"[ 0.0000000e+00  2.0609261e-12 -2.5153471e-13 ...  2.7776730e-05
  2.1026304e-05  8.8853658e-06]",16000,3.47225
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,pitch_shift_alto,"[ 3.5820560e-13  1.8173937e-12  3.8698233e-12 ... -5.5107130e-06
 -1.9723684e-05 -2.5254452e-05]",16000,2.7778125
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,pitch_shift_bajo,"[-2.1975404e-11 -7.0080684e-11 -6.2322085e-11 ... -8.0162383e-05
 -9.5406744e-05 -5.6853271e-05]",16000,2.7778125
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,volume_up,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.17713986e-04
 -8.79198051e-05 -6.94483679e-05]",16000,2.7778125
Audios/Mario/AleM-03_3.mp3,AleM-03_3.mp3,Mario,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9237995e-05
 -2.9306600e-05 -2.3149456e-05]",16000,2.7778125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,original,"[ 0.          0.          0.         ... -0.01283633 -0.01661707
 -0.017223  ]",16000,2.0378125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,noise,"[ 0.023357   -0.00370065  0.02489923 ... -0.04354306 -0.01835874
 -0.05966047]",16000,2.0378125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,time_stretch_longer,"[2.4794330e-10 4.5805557e-11 1.2705193e-11 ... 2.1540970e-03 4.1308212e-03
 6.8467930e-03]",16000,1.6981875
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,time_stretch_slower,"[ 0.0000000e+00  2.3315642e-12 -3.5246090e-13 ...  7.6069036e-03
  5.4738391e-03  1.7713740e-03]",16000,2.54725
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,pitch_shift_alto,"[5.9188028e-13 1.8718894e-12 2.1983858e-12 ... 6.7738462e-03 6.9304807e-03
 8.0482885e-03]",16000,2.0378125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,pitch_shift_bajo,"[ 1.3778884e-10  4.7363270e-11 -7.1585420e-12 ...  2.1607927e-03
  1.5119673e-03  1.2481457e-03]",16000,2.0378125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,volume_up,"[ 0.          0.          0.         ... -0.01925449 -0.02492561
 -0.0258345 ]",16000,2.0378125
Audios/Mario/AleM-01_1.mp3,AleM-01_1.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.00641816 -0.00830854
 -0.0086115 ]",16000,2.0378125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,original,"[ 0.          0.          0.         ... -0.0005488  -0.00059387
 -0.00043024]",16000,2.2178125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,noise,"[ 0.00948492 -0.00545298 -0.03900701 ...  0.01446251  0.01809841
 -0.04065067]",16000,2.2178125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,time_stretch_longer,"[ 6.05005468e-08  6.05311499e-08  5.74860231e-08 ... -1.06156394e-05
 -1.43520265e-05  4.07231755e-06]",16000,1.8481875
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,time_stretch_slower,"[ 2.6521391e-10  2.5341140e-10  2.3417801e-10 ... -8.5665182e-05
 -1.4235506e-04 -1.9783259e-04]",16000,2.77225
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,pitch_shift_alto,"[1.29016950e-10 1.40095602e-10 1.08884506e-10 ... 4.71356543e-05
 5.66311937e-05 7.54718567e-05]",16000,2.2178125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,pitch_shift_bajo,"[ 3.4931666e-08  3.8345281e-08  3.3751579e-08 ... -7.4099429e-05
 -5.0827621e-05 -3.4987079e-07]",16000,2.2178125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,volume_up,"[ 0.          0.          0.         ... -0.0008232  -0.0008908
 -0.00064537]",16000,2.2178125
Audios/Mario/BetoM-01_2.mp3,BetoM-01_2.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.0002744  -0.00029693
 -0.00021512]",16000,2.2178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,original,"[ 0.          0.          0.         ... -0.00039231 -0.00056064
 -0.00044646]",16000,1.3178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,noise,"[ 0.02707413  0.00589613 -0.03503142 ... -0.0032373   0.01455222
 -0.00242238]",16000,1.3178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,time_stretch_longer,"[-9.6999986e-10  4.4038844e-09  2.9093425e-09 ... -1.9001284e-04
 -6.9783258e-05 -5.9395602e-06]",16000,1.0981875
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,time_stretch_slower,"[-1.6407728e-11 -1.8551667e-11 -1.9487507e-11 ...  2.9711093e-05
 -1.1031472e-04 -2.4254798e-04]",16000,1.64725
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,pitch_shift_alto,"[-7.4208339e-12 -1.2761547e-11 -8.3265244e-12 ...  2.4788525e-05
 -4.7245435e-04 -7.2973076e-04]",16000,1.3178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,pitch_shift_bajo,"[-4.3556106e-10  2.3615561e-09  2.4329574e-09 ... -1.2014939e-03
 -8.9151622e-04 -5.2863517e-04]",16000,1.3178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,volume_up,"[ 0.          0.          0.         ... -0.00058847 -0.00084096
 -0.00066969]",16000,1.3178125
Audios/Mario/BetoM-03_1.mp3,BetoM-03_1.mp3,Mario,volume_down,"[ 0.          0.          0.         ... -0.00019616 -0.00028032
 -0.00022323]",16000,1.3178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.6448433e-05
 -2.4034633e-04 -2.8325408e-04]",16000,2.0178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,noise,"[-0.00078687  0.01473709 -0.0163043  ... -0.02818815 -0.01808186
  0.00638093]",16000,2.0178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,time_stretch_longer,"[-3.2965588e-08 -3.5809684e-08 -3.6525879e-08 ... -1.9333058e-04
 -1.6576676e-04 -1.2053729e-04]",16000,1.6815
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,time_stretch_slower,"[ 3.2316036e-12  4.0326392e-12  2.6772923e-13 ... -1.5231982e-04
 -1.2672844e-04 -1.0368667e-05]",16000,2.52225
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,pitch_shift_alto,"[ 1.5525410e-12  1.7635553e-12 -1.4768319e-11 ... -1.4956048e-04
 -2.1178027e-04 -3.2931767e-04]",16000,2.0178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,pitch_shift_bajo,"[-1.9073743e-08 -2.2410298e-08 -2.1246027e-08 ... -2.6122053e-04
 -3.2964250e-04 -4.2312662e-04]",16000,2.0178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.4672647e-05
 -3.6051951e-04 -4.2488112e-04]",16000,2.0178125
Audios/Mario/BetoM-01_3.mp3,BetoM-01_3.mp3,Mario,volume_down,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.82242163e-05
 -1.20173165e-04 -1.41627039e-04]",16000,2.0178125
